experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
robot,0.9,2,50,250,2,1,5.92,10.283656937101703,-1.0,0.0,131,42.06056631824409,16.99041000460384
robot,0.9,2,50,250,2,2,-1.0,0.0,7.12,8.837737266970546,129,45.36924456169081,16.23915219156354
robot,0.9,2,50,250,2,3,-1.0,0.0,-1.0,0.0,114,57.70620817704861,16.521445689835375
robot,0.9,2,50,250,2,4,7.0,9.0,-1.0,0.0,122,50.409566532983504,17.67776592965757
robot,0.9,2,50,250,2,5,-1.0,0.0,6.52,9.606747628620209,148,42.952654004821056,17.120378759618077
robot,0.9,2,50,250,2,6,-1.0,0.0,-1.0,0.0,132,43.47071915340106,16.530329461224582
robot,0.9,2,50,250,2,7,8.2,7.12460525222275,-1.0,0.0,138,45.03373182341478,17.039230676689012
robot,0.9,2,50,250,2,8,-1.0,0.0,7.12,8.837737266970546,111,43.7168386582817,16.9812798863663
robot,0.9,2,50,250,2,9,-1.0,0.0,-1.0,0.0,127,52.999021322392935,17.48370677904505
robot,0.9,2,50,250,2,10,7.0,9.0,-1.0,0.0,155,46.76396827731638,16.40083230205866
robot,0.9,2,50,250,2,11,-1.0,0.0,-1.0,0.0,123,51.20334116272193,16.691879564111794
robot,0.9,2,50,250,2,12,-1.0,0.0,5.68,10.532691963596012,128,45.33589129282957,16.549394068797298
robot,0.9,2,50,250,2,13,6.279999999999999,9.887446586454969,-1.0,0.0,141,44.57303570185621,15.951773038984214
robot,0.9,2,50,250,2,14,-1.0,0.0,-1.0,0.0,156,44.563384998158426,16.955806920422855
robot,0.9,2,50,250,2,15,-1.0,0.0,7.360000000000001,8.498846980620371,116,47.97093313321197,17.73847639188874
robot,0.9,2,50,250,2,16,5.86,6.705251673129055,-1.0,0.0,166,44.09648619221659,16.721435464004998
robot,0.9,2,50,250,2,17,-1.0,0.0,-1.0,0.0,117,47.54885388804221,16.946266691116325
robot,0.9,2,50,250,2,18,-1.0,0.0,6.640000000000001,9.46099360532497,135,48.07218036295549,17.24275675312728
robot,0.9,2,50,250,2,19,7.6,8.138795979750324,-1.0,0.0,112,43.01914196678815,17.63095623968493
robot,0.9,2,50,250,2,20,-1.0,0.0,-1.0,0.0,152,42.256851107147,15.94673530418279
robot,0.9,2,50,250,2,21,-1.0,0.0,6.880000000000001,9.157816333602678,136,45.14381734039733,16.95195728997355
robot,0.9,2,50,250,2,22,7.0,9.0,-1.0,0.0,115,48.20447713406436,17.98520932516126
robot,0.9,2,50,250,2,23,-1.0,0.0,-1.0,0.0,169,49.759689356754215,16.52459527967636
robot,0.9,2,50,250,2,24,-1.0,0.0,7.72,7.9499433960249055,130,49.69388636630834,17.647352373135483
robot,0.9,2,50,250,2,25,6.52,9.606747628620209,-1.0,0.0,135,46.12683524944413,17.17887614267474
robot,0.9,2,50,250,2,26,-1.0,0.0,-1.0,0.0,122,52.29847243137779,17.936110075328166
robot,0.9,2,50,250,2,27,-1.0,0.0,7.72,7.9499433960249055,121,41.22567624685539,16.83111240086715
robot,0.9,2,50,250,2,28,6.52,9.606747628620209,-1.0,0.0,140,45.33589129282957,16.163043398768544
robot,0.9,2,50,250,2,29,-1.0,0.0,-1.0,0.0,127,43.77969254477416,17.25081396749467
robot,0.9,2,50,250,2,30,-1.0,0.0,7.120000000000001,8.837737266970544,124,47.46602025054349,16.572152838630725
robot,0.9,2,50,250,2,31,6.52,9.606747628620209,-1.0,0.0,128,48.98794519866562,17.88559896416902
robot,0.9,2,50,250,2,32,-1.0,0.0,-1.0,0.0,140,44.695801523627296,15.748883108780635
robot,0.9,2,50,250,2,33,-1.0,0.0,6.52,9.606747628620209,134,44.911825326037416,16.269461355166065
robot,0.9,2,50,250,2,34,-1.0,0.0,-1.0,0.0,128,46.18906734985258,16.048568435589136
robot,0.9,2,50,250,2,35,7.0,9.0,-1.0,0.0,130,47.53551143041597,16.677275721317834
robot,0.9,2,50,250,2,36,-1.0,0.0,7.24,8.67077851176006,124,48.42549336142065,16.011919789838373
robot,0.9,2,50,250,2,37,-1.0,0.0,-1.0,0.0,124,51.22810547425911,16.848286768219047
robot,0.9,2,50,250,2,38,-1.0,0.0,-1.0,0.0,143,47.77958629153085,17.495860801577265
robot,0.9,2,50,250,2,39,6.52,9.606747628620209,-1.0,0.0,138,48.60320782159742,18.102128089512988
robot,0.9,2,50,250,2,40,-1.0,0.0,7.0,9.0,124,48.27961526304237,16.55305389857842
robot,0.9,2,50,250,2,41,-1.0,0.0,-1.0,0.0,140,50.908547933897424,16.664050594427692
robot,0.9,2,50,250,2,42,6.039999999999999,10.154723039059215,-1.0,0.0,134,41.137515308325405,16.302155017692257
robot,0.9,2,50,250,2,43,-1.0,0.0,6.16,10.022694248554128,120,43.42088187325018,16.91904248831949
robot,0.9,2,50,250,2,44,-1.0,0.0,-1.0,0.0,107,41.57396937463818,17.509758271341887
robot,0.9,2,50,250,2,45,-1.0,0.0,-1.0,0.0,163,46.19564885950767,15.96128285973325
robot,0.9,2,50,250,2,46,7.480000000000001,8.321634454841188,7.12,8.837737266970546,116,43.67242022542443,18.097197929158185
robot,0.9,2,50,250,2,47,-1.0,0.0,-1.0,0.0,132,43.394258510086,15.526484523191652
robot,0.9,2,50,250,2,48,-1.0,0.0,-1.0,0.0,127,46.33376483287054,17.829641918657273
robot,0.9,2,50,250,2,49,7.6,8.138795979750324,7.36,8.498846980620373,142,50.50627045551643,17.191197411224252
robot,0.9,2,50,250,3,0,-1.0,0.0,-1.0,0.0,144,47.77089098845328,16.57552232696366
robot,0.9,2,50,250,3,1,-1.0,0.0,-1.0,0.0,133,48.60329545919856,16.033180477093413
robot,0.9,2,50,250,3,2,7.96,7.552377109228591,5.0200000000000005,7.063964892324989,125,50.576414334122,17.40964420124801
robot,0.9,2,50,250,3,3,-1.0,0.0,-1.0,0.0,117,50.96397795961554,16.798938983950187
robot,0.9,2,50,250,3,4,-1.0,0.0,-1.0,0.0,161,44.27949798314795,16.345353316692677
robot,0.9,2,50,250,3,5,-1.0,0.0,6.640000000000001,9.46099360532497,133,47.02331221021258,16.64652622918375
robot,0.9,2,50,250,3,6,5.5,6.87386354243376,-1.0,0.0,130,46.43602239798864,17.189231073421595
robot,0.9,2,50,250,3,7,-1.0,0.0,-1.0,0.0,115,49.6803922657524,18.451571469834136
robot,0.9,2,50,250,3,8,-1.0,0.0,-1.0,0.0,141,48.01660388588965,17.140436616100008
robot,0.9,2,50,250,3,9,6.640000000000001,9.46099360532497,7.239999999999999,8.67077851176006,142,39.80060571500319,15.9311601010411
robot,0.9,2,50,250,3,10,-1.0,0.0,-1.0,0.0,122,44.8169642293248,17.357002552179615
robot,0.9,2,50,250,3,11,-1.0,0.0,-1.0,0.0,136,44.09648619221659,17.14962591632806
robot,0.9,2,50,250,3,12,7.0,9.0,-1.0,0.0,169,46.61651039110069,16.4151787276211
robot,0.9,2,50,250,3,13,-1.0,0.0,6.640000000000001,9.46099360532497,140,50.17443612205624,16.674474608145673
robot,0.9,2,50,250,3,14,-1.0,0.0,-1.0,0.0,113,42.8329942152425,17.164938145711904
robot,0.9,2,50,250,3,15,6.640000000000001,9.46099360532497,-1.0,0.0,121,44.53290497501778,16.246556623048452
robot,0.9,2,50,250,3,16,-1.0,0.0,7.96,7.552377109228591,134,53.58960497139792,17.015392098652256
robot,0.9,2,50,250,3,17,-1.0,0.0,-1.0,0.0,144,46.52999447379838,17.512001444613492
robot,0.9,2,50,250,3,18,7.6,8.138795979750324,-1.0,0.0,131,51.59858338316354,16.37300333237456
robot,0.9,2,50,250,3,19,-1.0,0.0,7.839999999999999,7.754637322273687,120,38.95658213305835,16.80339410071555
robot,0.9,2,50,250,3,20,-1.0,0.0,-1.0,0.0,112,47.06452620787071,17.070990493296062
robot,0.9,2,50,250,3,21,8.08,7.34258809957361,-1.0,0.0,126,49.96451941958779,17.14066500613886
robot,0.9,2,50,250,3,22,-1.0,0.0,6.16,10.022694248554128,136,49.07866578911276,15.64918133224328
robot,0.9,2,50,250,3,23,-1.0,0.0,-1.0,0.0,122,43.81692233181821,17.417821026783542
robot,0.9,2,50,250,3,24,7.36,8.498846980620371,-1.0,0.0,137,48.84450046913103,16.100487752732683
robot,0.9,2,50,250,3,25,-1.0,0.0,7.239999999999999,8.67077851176006,149,42.232788125705234,15.859948791991204
robot,0.9,2,50,250,3,26,-1.0,0.0,-1.0,0.0,136,51.66077805356349,16.254225151621085
robot,0.9,2,50,250,3,27,-1.0,0.0,-1.0,0.0,147,47.30568246630129,15.841014613538546
robot,0.9,2,50,250,3,28,7.000000000000001,9.0,6.880000000000001,9.157816333602678,135,47.51254202464075,17.491027221160255
robot,0.9,2,50,250,3,29,-1.0,0.0,-1.0,0.0,130,45.01421586894403,17.01193236230948
robot,0.9,2,50,250,3,30,-1.0,0.0,-1.0,0.0,108,50.975572400014,17.83767287785719
robot,0.9,2,50,250,3,31,7.96,7.552377109228591,8.32,6.897651774335959,144,44.02671576432148,17.25072095277631
robot,0.9,2,50,250,3,32,-1.0,0.0,-1.0,0.0,137,42.98286789992619,17.576854207835314
robot,0.9,2,50,250,3,33,-1.0,0.0,-1.0,0.0,144,48.0125927471753,17.006473133152006
robot,0.9,2,50,250,3,34,6.880000000000001,9.157816333602678,6.279999999999999,9.887446586454969,131,45.10414034730136,17.52125581319151
robot,0.9,2,50,250,3,35,-1.0,0.0,-1.0,0.0,133,49.2168826452636,16.834403018158284
robot,0.9,2,50,250,3,36,-1.0,0.0,-1.0,0.0,133,45.01140081492846,16.30286752061682
robot,0.9,2,50,250,3,37,7.840000000000002,7.754637322273687,5.92,10.283656937101703,110,42.03885662888711,17.458031462931622
robot,0.9,2,50,250,3,38,-1.0,0.0,-1.0,0.0,127,47.50952103808925,17.8102681759098
robot,0.9,2,50,250,3,39,-1.0,0.0,-1.0,0.0,116,40.44652605141856,16.90437663671852
robot,0.9,2,50,250,3,40,5.980000000000001,6.643763993400127,5.860000000000001,6.705251673129056,118,40.426245314681694,16.293681645901973
robot,0.9,2,50,250,3,41,-1.0,0.0,-1.0,0.0,134,45.47400726619245,16.702124623827558
robot,0.9,2,50,250,3,42,-1.0,0.0,-1.0,0.0,135,40.15294751311657,17.241742114888623
robot,0.9,2,50,250,3,43,6.88,9.157816333602678,7.36,8.498846980620371,131,41.102991090428425,16.904475109087663
robot,0.9,2,50,250,3,44,-1.0,0.0,-1.0,0.0,132,47.434608343815455,16.804366139007737
robot,0.9,2,50,250,3,45,-1.0,0.0,-1.0,0.0,131,48.43275871922296,16.770731623896587
robot,0.9,2,50,250,3,46,5.2,6.997142273814361,6.16,10.022694248554128,124,40.309765581159255,16.394599591050888
robot,0.9,2,50,250,3,47,-1.0,0.0,-1.0,0.0,137,44.83608585445579,16.793894418403042
robot,0.9,2,50,250,3,48,-1.0,0.0,-1.0,0.0,117,41.64138225685311,17.606725044800832
robot,0.9,2,50,250,3,49,5.92,10.283656937101703,7.6,8.138795979750324,127,51.684597395264575,17.01598314864807
robot,0.9,2,50,250,4,0,-1.0,0.0,-1.0,0.0,125,47.34361814535519,18.228363963048608
robot,0.9,2,50,250,4,1,-1.0,0.0,-1.0,0.0,140,46.91904399391756,16.478051546141906
robot,0.9,2,50,250,4,2,7.72,7.9499433960249055,7.36,8.498846980620373,137,50.0808845831925,16.589680234057262
robot,0.9,2,50,250,4,3,-1.0,0.0,-1.0,0.0,136,44.16485447505173,17.045123069687854
robot,0.9,2,50,250,4,4,-1.0,0.0,-1.0,0.0,158,47.39993875759597,16.589680234057262
robot,0.9,2,50,250,4,5,-1.0,0.0,-1.0,0.0,119,55.04881946121165,17.82964191865727
robot,0.9,2,50,250,4,6,-1.0,0.0,5.68,10.532691963596012,133,45.38823236428141,17.631389620330904
robot,0.9,2,50,250,4,7,5.26,6.973693426011786,-1.0,0.0,148,41.42724293237036,16.69859338476655
robot,0.9,2,50,250,4,8,-1.0,0.0,-1.0,0.0,140,42.9423860333395,15.63975302353331
robot,0.9,2,50,250,4,9,-1.0,0.0,7.0,9.0,123,55.74778134411242,18.19007094967139
robot,0.9,2,50,250,4,10,-1.0,0.0,-1.0,0.0,124,48.16048933558197,16.967039694805983
robot,0.9,2,50,250,4,11,6.759999999999999,9.311412352591846,-1.0,0.0,147,44.38839795439608,16.794593541846474
robot,0.9,2,50,250,4,12,-1.0,0.0,7.000000000000001,9.0,144,53.88143158126789,17.19047198135076
robot,0.9,2,50,250,4,13,-1.0,0.0,-1.0,0.0,138,45.21894277174601,16.70303207126569
robot,0.9,2,50,250,4,14,6.52,9.606747628620209,-1.0,0.0,154,44.80438054530874,16.56892673307796
