experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,3,15,-1.0,0.0,4.7,2.0999999999999996,10,12.048068984589538,9.07522192380708
tiger,0.9,2,5,250,3,16,-1.0,0.0,-1.6600000000000001,7.452811550012519,8,12.677330210225342,9.03194815829572
tiger,0.9,2,5,250,3,17,4.279999999999999,3.2064934118129726,-1.0,0.0,7,12.92030578525559,8.514346014103646
tiger,0.9,2,5,250,3,18,-1.0,0.0,-1.0,0.0,7,12.021844186198372,8.771335365175918
tiger,0.9,2,5,250,3,19,2.4800000000000004,5.607994293863003,-3.2800000000000002,7.4593297286016265,7,15.340122514940951,8.522931213443155
tiger,0.9,2,5,250,3,20,-1.0,0.0,-1.0,0.0,7,13.201828767381034,8.519784630876892
tiger,0.9,2,5,250,3,21,3.3200000000000003,4.730496802662485,2.6,5.499090833947008,8,12.955372236260562,9.036642937494218
tiger,0.9,2,5,250,3,22,-1.0,0.0,-1.0,0.0,7,12.041371390013188,8.568402616148369
tiger,0.9,2,5,250,3,23,2.0599999999999996,5.954527689078287,3.1399999999999997,4.943723293227484,7,14.83960012526829,8.496472575990879
tiger,0.9,2,5,250,3,24,-1.0,0.0,-2.44,7.499759996159876,7,12.239679079687008,8.564065827062409
tiger,0.9,2,5,250,3,25,2.6,5.499090833947008,-1.0,0.0,7,15.219102576376583,8.533125711625221
tiger,0.9,2,5,250,3,26,-3.16,7.470903559811223,3.62,4.33538925588003,8,12.078683307291476,9.44790284855143
tiger,0.9,2,5,250,3,27,-3.5199999999999996,7.430316278598105,-1.0,0.0,7,12.072657282068581,8.493777243069362
tiger,0.9,2,5,250,3,28,-1.0,0.0,1.7000000000000006,6.2136945531623935,9,12.778287900561526,9.421789767877806
tiger,0.9,2,5,250,3,29,3.62,4.33538925588003,-1.0,0.0,7,16.734422822324724,8.515231991296597
tiger,0.9,2,5,250,3,30,-1.3000000000000003,7.40337760755184,2.5399999999999996,5.5541335958005185,8,15.9571916420742,9.406104318776485
tiger,0.9,2,5,250,3,31,-2.1399999999999997,7.491355017618642,-3.22,7.4653600047151105,8,13.01833738052346,9.034262960455818
tiger,0.9,2,5,250,3,32,-1.0,0.0,-2.5,7.5,7,12.021274918064599,8.488060214509447
tiger,0.9,2,5,250,3,33,1.2200000000000002,6.512418905445196,-2.26,7.496159016456361,7,16.611288497472675,8.51687286541743
tiger,0.9,2,5,250,3,34,-3.4000000000000004,7.445804187594514,-1.0,0.0,7,13.02717001397028,8.494266770884696
tiger,0.9,2,5,250,3,35,-1.0,0.0,-1.0,0.0,7,12.032074731040197,8.862917595983827
tiger,0.9,2,5,250,3,36,2.96,5.141828468550853,-2.0799999999999996,7.488230765674893,7,14.28338475382199,8.507312976156875
tiger,0.9,2,5,250,3,37,-2.1999999999999997,7.493997598078078,-2.68,7.497839688870388,7,12.842540288481949,8.500009799654425
tiger,0.9,2,5,250,3,38,-1.0,0.0,-1.0,0.0,7,12.093391362995867,8.510810315616691
tiger,0.9,2,5,250,3,39,2.54,5.554133595800518,-1.0,0.0,7,12.769310084021587,8.54405849292143
tiger,0.9,2,5,250,3,40,-3.94,7.360461942025107,-1.0,0.0,7,12.19811521576774,8.554505299198652
tiger,0.9,2,5,250,3,41,-1.0,0.0,3.8000000000000007,4.069397989875161,8,12.075609752044214,8.764415784971979
tiger,0.9,2,5,250,3,42,2.3600000000000003,5.712302512997714,-1.0,0.0,7,15.344491709466313,8.488330419830142
tiger,0.9,2,5,250,3,43,-1.0,0.0,2.3600000000000003,5.712302512997714,8,12.048889984243004,8.687320627105345
tiger,0.9,2,5,250,3,44,2.3600000000000003,5.712302512997714,-1.0,0.0,7,15.487028381183837,8.662604231795356
tiger,0.9,2,5,250,3,45,-1.0,0.0,-1.0,0.0,7,12.067627478950612,8.631081350061429
tiger,0.9,2,5,250,3,46,1.7599999999999998,6.172714151813609,4.3999999999999995,2.9393876913398134,8,15.346797023497938,9.215247795734399
tiger,0.9,2,5,250,3,47,-1.2999999999999998,7.403377607551839,-1.0,0.0,7,12.166897653790034,8.510098587021773
tiger,0.9,2,5,250,3,48,-1.0,0.0,3.38,4.655706176295922,9,12.250424382975655,9.150982396112436
tiger,0.9,2,5,250,3,49,3.1399999999999997,4.943723293227484,-3.3400000000000003,7.452811550012519,7,15.774583264484276,8.488330419830142
tiger,0.9,2,5,250,4,0,-1.0,0.0,-1.0,0.0,7,12.243569007149823,8.492150697672816
tiger,0.9,2,5,250,4,1,3.2,4.874423042781576,3.0199999999999996,5.077361519529608,8,16.129310454564468,9.005758291536377
tiger,0.9,2,5,250,4,2,-1.0,0.0,-3.04,7.480534740244176,7,12.123584684446524,8.497424299625193
tiger,0.9,2,5,250,4,3,2.420000000000001,5.6607066696659,-1.0,0.0,8,16.730061903599676,8.749333868545888
tiger,0.9,2,5,250,4,4,-2.8600000000000003,7.491355017618642,3.26,4.803373814310104,9,12.02338125901436,9.224007892309363
tiger,0.9,2,5,250,4,5,-1.0,0.0,-1.0,0.0,7,12.060282337957638,8.579944716663757
tiger,0.9,2,5,250,4,6,-1.0,0.0,2.1800000000000006,5.860682554105792,8,12.9654112063333,8.805813853673337
tiger,0.9,2,5,250,4,7,-1.4200000000000004,7.421832657773955,-1.0,0.0,7,12.044617148174616,8.677160797743012
tiger,0.9,2,5,250,4,8,-2.0799999999999996,7.488230765674893,3.1399999999999997,4.943723293227484,8,13.524637074015855,8.791409883236124
tiger,0.9,2,5,250,4,9,-1.0,0.0,-1.0,0.0,7,12.298114606612906,8.57854483754069
tiger,0.9,2,5,250,4,10,2.8400000000000003,5.266345981798005,-1.0,0.0,7,16.72980510169711,8.58438319958423
tiger,0.9,2,5,250,4,11,-1.0,0.0,-2.1999999999999997,7.493997598078078,9,12.080285390576599,9.200344610548688
tiger,0.9,2,5,250,4,12,2.96,5.141828468550853,-1.0,0.0,7,15.829156569045816,8.55378607274294
tiger,0.9,2,5,250,4,13,-1.0,0.0,3.08,5.011347124277064,7,12.195039849601727,9.076446483948725
tiger,0.9,2,5,250,4,14,2.24,5.81226289838992,-2.68,7.497839688870388,7,12.160014912626973,8.772124209809128
tiger,0.9,2,5,250,4,15,-2.92,7.488230765674893,-1.0,0.0,7,12.60099971565701,8.582359105395263
tiger,0.9,2,5,250,4,16,-1.6,7.445804187594514,3.08,5.011347124277064,8,14.678982366205728,9.566779341485745
tiger,0.9,2,5,250,4,17,-2.1399999999999997,7.491355017618642,-2.9200000000000004,7.488230765674893,7,15.655220120158145,8.49897766242215
tiger,0.9,2,5,250,4,18,-1.0,0.0,-1.0,0.0,7,12.140400735581487,8.516866800319667
tiger,0.9,2,5,250,4,19,1.7599999999999998,6.172714151813609,2.6,5.499090833947008,7,16.51258249300486,8.786263475986043
tiger,0.9,2,5,250,4,20,-1.0,0.0,-0.94,7.335966194033339,7,12.241125515203262,8.592036114974096
tiger,0.9,2,5,250,4,21,-1.0,0.0,-1.0,0.0,7,13.023129440167665,8.517333971211396
tiger,0.9,2,5,250,4,22,4.76,1.8821264569629745,2.48,5.607994293863003,10,15.612507580515487,9.38384255632199
tiger,0.9,2,5,250,4,23,-2.74,7.496159016456361,-1.0,0.0,7,12.655551786326203,8.487854691518613
