experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,3,35,-2.0199999999999996,7.484624239065044,2.96,5.141828468550853,8,12.238028264954785,8.707318773090739
tiger,0.9,2,5,250,3,36,-3.22,7.4653600047151105,-1.54,7.438306258819948,7,12.432620484782607,8.544842266910306
tiger,0.9,2,5,250,3,37,-1.0,0.0,-2.62,7.4990399385521345,7,12.110596033442157,8.514621507096845
tiger,0.9,2,5,250,3,38,2.6000000000000005,5.499090833947008,-1.0,0.0,7,12.847318672871722,8.508609783049348
tiger,0.9,2,5,250,3,39,-1.0,0.0,2.0,6.0,8,12.183348939683912,9.261104607665263
tiger,0.9,2,5,250,3,40,-1.0,0.0,-1.0,0.0,8,12.77471501097536,8.644132304457562
tiger,0.9,2,5,250,3,41,-2.56,7.499759996159876,3.2,4.874423042781576,8,13.106924955080103,9.281609872651671
tiger,0.9,2,5,250,3,42,-1.3000000000000003,7.40337760755184,-2.1999999999999997,7.493997598078078,7,12.146833558626632,8.505588634054792
tiger,0.9,2,5,250,3,43,-3.4000000000000004,7.445804187594514,-1.0,0.0,7,13.21029301436224,8.489149884964837
tiger,0.9,2,5,250,3,44,-1.0,0.0,3.3200000000000003,4.730496802662485,8,12.077915066075839,9.119537737302537
tiger,0.9,2,5,250,3,45,3.2,4.874423042781576,-1.0,0.0,7,15.161685628062887,8.529464231029289
tiger,0.9,2,5,250,3,46,-1.0,0.0,-1.0,0.0,7,12.40158680916253,8.583665844706871
tiger,0.9,2,5,250,3,47,2.78,5.326499788791885,-1.0,0.0,7,15.161685628062887,8.924732636728006
tiger,0.9,2,5,250,3,48,-1.6600000000000001,7.452811550012519,1.7000000000000002,6.2136945531623935,7,13.008729029076516,8.538141340138434
tiger,0.9,2,5,250,3,49,-2.74,7.496159016456361,-3.5199999999999996,7.430316278598105,7,12.153482121908599,8.528457448868982
tiger,0.9,2,5,250,4,0,-1.0,0.0,0.3799999999999999,6.924998194945612,7,12.858877802884386,8.550419415847017
tiger,0.9,2,5,250,4,1,4.52,2.64,-1.0,0.0,8,16.740595990494135,8.550400478397245
tiger,0.9,2,5,250,4,2,-1.6600000000000001,7.452811550012519,2.8999999999999995,5.204805471869242,7,13.148847560093596,8.54086731505255
tiger,0.9,2,5,250,4,3,-3.5200000000000005,7.430316278598105,-1.0,0.0,7,12.910303381086187,8.495300193865544
tiger,0.9,2,5,250,4,4,-1.0,0.0,-1.0,0.0,7,12.45101573571456,8.687162475460859
tiger,0.9,2,5,250,4,5,2.8400000000000003,5.266345981798005,-1.7800000000000002,7.4653600047151105,7,15.172725608471655,8.564065827062409
tiger,0.9,2,5,250,4,6,-1.0,0.0,-2.68,7.497839688870388,8,12.92210064520943,9.077807423836312
tiger,0.9,2,5,250,4,7,-7.0600000000000005,5.954527689078287,-2.8600000000000003,7.491355017618642,7,12.083554085166252,8.511421509535538
tiger,0.9,2,5,250,4,8,-2.8000000000000003,7.493997598078078,-1.0,0.0,7,12.27237441241115,8.640634794397672
tiger,0.9,2,5,250,4,9,-3.1,7.475961476626268,1.8200000000000003,6.130872694812704,7,14.800784139552798,8.801962042089528
tiger,0.9,2,5,250,4,10,-1.0,0.0,-2.74,7.496159016456361,7,12.477400984532263,8.532767175383075
tiger,0.9,2,5,250,4,11,2.3600000000000003,5.712302512997714,-3.1,7.475961476626268,7,15.605542430450328,8.66689380840943
tiger,0.9,2,5,250,4,12,-1.0,0.0,-2.0799999999999996,7.488230765674893,7,12.976441675602189,8.567167719969596
tiger,0.9,2,5,250,4,13,-7.300000000000001,5.762811813689564,-1.0,0.0,7,12.883092063406789,8.525629200698956
tiger,0.9,2,5,250,4,14,-1.0,0.0,3.1399999999999997,4.943723293227484,10,12.20856895686461,9.171169378624253
tiger,0.9,2,5,250,4,15,2.78,5.326499788791885,-3.4600000000000004,7.438306258819948,7,16.525165879082053,8.508969008367107
tiger,0.9,2,5,250,4,16,-1.0,0.0,-1.0,0.0,7,13.054519853857126,8.495503887127983
tiger,0.9,2,5,250,4,17,2.6599999999999997,5.442830146164769,-1.0,0.0,7,15.38114976652003,8.538207969508138
tiger,0.9,2,5,250,4,18,-1.0,0.0,4.040000000000001,3.671294049786805,8,12.136040302612589,9.290684818741228
tiger,0.9,2,5,250,4,19,3.5,4.5,-1.0,0.0,7,14.227133120907878,8.53871302594286
tiger,0.9,2,5,250,4,20,-3.22,7.4653600047151105,-8.680000000000001,4.2494234903101855,7,12.063372481995403,8.512543531062894
tiger,0.9,2,5,250,4,21,-1.9600000000000004,7.480534740244176,-1.0,0.0,7,13.376143420191312,8.499243868205209
tiger,0.9,2,5,250,4,22,-2.5,7.5,3.9199999999999995,3.8773186611368433,7,12.102151373014866,8.631693458118896
tiger,0.9,2,5,250,4,23,-1.0,0.0,-1.0,0.0,7,12.052837608047266,8.592296184605772
tiger,0.9,2,5,250,4,24,2.5399999999999996,5.5541335958005185,3.26,4.803373814310104,8,16.128250598920022,9.44606434626592
