experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,3,37,-1.0,0.0,-2.5,7.5,7,12.670509924911208,8.494397614753353
tiger,0.9,2,5,250,3,38,2.4200000000000004,5.660706669665899,-1.0,0.0,7,15.949159245857642,8.552595699622978
tiger,0.9,2,5,250,3,39,-1.0,0.0,2.6,5.499090833947008,7,13.033407512213232,8.696767103652181
tiger,0.9,2,5,250,3,40,-1.0,0.0,-1.0,0.0,7,12.057194583935301,8.495627710772283
tiger,0.9,2,5,250,3,41,-1.6,7.445804187594514,3.5600000000000005,4.418868633485272,8,17.23093040551453,8.821115165772877
tiger,0.9,2,5,250,3,42,-1.0,0.0,-1.0,0.0,7,12.102607885188947,8.51113975019378
tiger,0.9,2,5,250,3,43,-8.8,4.069397989875161,2.3000000000000007,5.762811813689564,9,12.219958169445814,9.458496079040732
tiger,0.9,2,5,250,3,44,-1.8400000000000003,7.470903559811223,-1.0,0.0,7,12.141168976797125,8.577285920531327
tiger,0.9,2,5,250,3,45,-2.1999999999999997,7.493997598078078,2.6,5.499090833947008,8,12.351794161601559,9.227292231276431
tiger,0.9,2,5,250,3,46,-3.04,7.480534740244176,-1.0,0.0,7,12.81909892382727,8.521337164650602
tiger,0.9,2,5,250,3,47,-2.56,7.499759996159876,2.5399999999999996,5.5541335958005185,8,13.005397096306691,9.287897362756562
tiger,0.9,2,5,250,3,48,-2.9200000000000004,7.488230765674893,-1.0,0.0,7,13.30662313802749,8.515253676179544
tiger,0.9,2,5,250,3,49,-1.0,0.0,3.0200000000000005,5.077361519529607,8,12.071727652936076,8.79277082312371
tiger,0.9,2,5,250,4,0,5.0,0.0,1.7000000000000002,6.2136945531623935,7,15.627273856599317,8.702772253924918
tiger,0.9,2,5,250,4,1,-1.0,0.0,-1.0,0.0,7,12.249067274627972,8.564628417395177
tiger,0.9,2,5,250,4,2,3.08,5.011347124277064,2.4199999999999995,5.660706669665899,9,17.756175968185172,9.151397148242992
tiger,0.9,2,5,250,4,3,-3.1,7.475961476626268,-1.0,0.0,7,12.78113967835365,8.557356752863562
tiger,0.9,2,5,250,4,4,-1.0,0.0,3.38,4.655706176295922,9,12.07637799325985,9.118247121809722
tiger,0.9,2,5,250,4,5,2.9,5.204805471869242,-3.22,7.4653600047151105,7,15.771469379766401,8.57165557125786
tiger,0.9,2,5,250,4,6,-1.0,0.0,-1.0,0.0,7,13.004628855091052,8.502065246368359
tiger,0.9,2,5,250,4,7,2.3000000000000007,5.762811813689564,3.0199999999999996,5.077361519529608,8,14.580495134009247,8.757867325859955
tiger,0.9,2,5,250,4,8,-1.0,0.0,-2.62,7.4990399385521345,7,12.213842532177901,8.682240510475463
tiger,0.9,2,5,250,4,9,3.3799999999999994,4.655706176295923,-1.0,0.0,7,13.357180321799444,8.54586130406112
tiger,0.9,2,5,250,4,10,-2.74,7.496159016456361,2.0600000000000005,5.954527689078287,9,12.054775412096605,9.278343918420319
tiger,0.9,2,5,250,4,11,-1.0,0.0,-1.0,0.0,8,12.046292200004878,8.943676071368929
tiger,0.9,2,5,250,4,12,2.8999999999999995,5.204805471869242,2.78,5.326499788791885,8,13.139647739012085,8.936207646057335
tiger,0.9,2,5,250,4,13,-1.0,0.0,-1.0,0.0,7,12.299496573080525,8.490785157973495
tiger,0.9,2,5,250,4,14,3.4400000000000004,4.578908166801339,2.42,5.660706669665899,9,12.039909093965113,9.528595260914958
tiger,0.9,2,5,250,4,15,-1.0,0.0,-3.22,7.4653600047151105,7,12.285763494704494,8.609550197309503
tiger,0.9,2,5,250,4,16,3.1399999999999997,4.943723293227484,-1.0,0.0,7,13.439834032286557,8.496573898529313
tiger,0.9,2,5,250,4,17,-3.22,7.4653600047151105,-1.0,0.0,7,12.818857912104516,8.784839236250804
tiger,0.9,2,5,250,4,18,-2.44,7.499759996159876,4.819999999999999,1.6332789106579442,9,12.138193992701748,9.195087223636566
tiger,0.9,2,5,250,4,19,-1.0,0.0,-1.0,0.0,7,12.04273610324787,8.61711769357234
tiger,0.9,2,5,250,4,20,2.8400000000000003,5.266345981798005,2.9,5.204805471869242,7,14.89946083316661,8.857503052673936
tiger,0.9,2,5,250,4,21,-2.68,7.497839688870388,-1.0,0.0,7,13.553587465404735,8.51416583981055
tiger,0.9,2,5,250,4,22,-1.0,0.0,3.3200000000000003,4.730496802662485,8,12.477400984532263,9.209436031275159
tiger,0.9,2,5,250,4,23,3.08,5.011347124277064,-1.54,7.438306258819948,7,15.34151558328875,8.499524157796818
tiger,0.9,2,5,250,4,24,-3.6400000000000006,7.41285370151064,-1.0,0.0,7,12.12213852005966,8.591696499397251
